類語	るいご	語形は異なっているが、意味の似かよっている二つ以上の語。「家」と「住宅」、「言う」と「話す」などの類。	synonym
類似	るいじ		analogous
類推	るいすい		analogy
留守	るす		being away, be out (of one´s home or office)
留守番	るすばん		care-taking, caretaker, house-watching
